
SEUR;171;3
BEYNAT;171;0
TOLLAINCOURT;171;3
ST COME D OLT;171;3
ST AGATHON;171;10
PONT SUR MEUSE;171;7
VOU;171;3
BACH;171;0
MAYRINHAC LENTOUR;171;1
ROMILLY LA PUTHENAYE;171;3
PIERREFONTAINE LES BLAMONT;171;0
MELIGNY LE PETIT;171;3
LE BOUSQUET;171;7
GIOUX;171;1
ST MAMET LA SALVETAT;171;2
COUVILLE;171;16
SOUILLAC;171;0
ANNEBAULT;171;3
LAVILLENEUVE;171;1
MAISONNAIS SUR TARDOIRE;171;0
LE DORAT;171;0
SARZEAU;171;4
AUSSOS;171;2
NEUILLE PONT PIERRE;171;3
ANTONNE ET TRIGONANT;171;2
NOTRE DAME DE BOISSET;171;2
MONT ST REMY;171;1
MONTCLERA;171;2
BETZ LE CHATEAU;171;1
LAVERCANTIERE;171;1
PLUFUR;171;26
LORETTE;171;0
NONETTE ORSONNETTE;171;5
DAMMARTIN MARPAIN;171;3
PRATS DU PERIGORD;171;0
EMPEAUX;171;2
MARIEULLES;171;5
DARNEY;171;3
LURIECQ;171;1
ST LAURENT EN GATINES;171;1
BOEN SUR LIGNON;171;1
BETHONCOURT;171;3
CHAMBLES;171;1
STE MENEHOULD;171;1
LINDEBEUF;171;1
STE GAUBURGE STE COLOMBE;171;6
TIESTE URAGNOUX;171;1
EUVY;171;6
LA FAJOLLE;171;18
VERLUS;171;2
LA CHAPELLE AUX NAUX;171;0
BOURGVILAIN;171;1
ST MAURICE SOUS LES COTES;171;4
CONNANTRAY VAUREFROY;171;6
FONTAINE SIMON;171;0
LINGE;171;1
SPAY;171;1
PONTLEVOY;171;0
CHARENTAY;171;2
VILLESPY;171;4
BLUSSANGEAUX;171;3
LARCHE;171;1
LA CHAPELLE AUBAREIL;171;1
BOURNAN;171;1
GUIZERIX;171;2
LATOUR EN WOEVRE;171;3
ROZIERS ST GEORGES;171;2
ST LAURENT DU TENCEMENT;171;0
CHALONVILLARS;171;2
LES ASPRES;171;2
ST CHAMOND;171;2
BOUZEL;171;0
ARCISSES;171;5
CONTRES;171;4
LE PLESSIS DORIN;171;2
VILLELOUP;171;9
BAILLEUL LA VALLEE;171;0
DRUDAS;171;2
EROUDEVILLE;171;4
TERSANNES;171;2
BONREPOS;171;1
LONGEVELLE SUR DOUBS;171;1
BELLEFONT LA RAUZE;171;0
ORBEY;171;6
LOUVEMONT;171;8
AIX LA FAYETTE;171;1
POULE LES ECHARMEAUX;171;5
ST CIRQ SOUILLAGUET;171;0
VERZE;171;1
CHAMPOLY;171;2
ROQUECOR;171;1
MANSAC;171;0
ST AGNAN DE CERNIERES;171;1
LA BOURBOULE;171;5
GOYRANS;170;1
ST LUBIN DE CRAVANT;170;6
ST JULIEN D ODDES;170;0
LE PLANTIS;170;1
CAUVERVILLE EN ROUMOIS;170;0
LANDRECOURT LEMPIRE;170;4
BELRUPT EN VERDUNOIS;170;1
OBERBRONN;170;27
VILLERS LES LUXEUIL;170;1
CHAREIL CINTRAT;170;1
TORTEBESSE;170;2
TAUSSAC;170;2
BOISSET LES MONTROND;170;0
LOISY SUR MARNE;170;10
AUTHOU;170;3
FOLLES;170;0
TERREHAULT;170;3
CUBIERES SUR CINOBLE;170;12
BESSUEJOULS;170;0
COUZOU;170;2
LA GRESLE;170;4
CADEILHAN TRACHERE;170;42
MONTMIREY LE CHATEAU;170;3
LIMOUSIS;170;2
LA CASSAGNE;170;0
THOURON;170;2
MERACQ;170;2
NEBIAS;170;4
AUMENANCOURT;170;3
CLEMENSAT;170;0
BRECHAMPS;170;8
PASSAVANT LA ROCHERE;170;5
BOISSEUIL;170;1
ST VINCENT DE BOISSET;170;3
FRESNES EN WOEVRE;170;3
ST JEAN DU FALGA;170;0
MONBARDON;170;4
BEAUMONT LE ROGER;170;5
VY LES FILAIN;170;7
PEYRET ST ANDRE;170;8
MARTRES TOLOSANE;170;1
BELLEVILLE;170;2
MALMY;170;3
VALLEE DE RONSARD;170;2
CHENEVELLES;170;0
ST MICHEL LOUBEJOU;170;3
CUIRY LES IVIERS;170;3
BOISSY LES PERCHE;170;9
WIMMENAU;170;5
LES AUTELS VILLEVILLON;170;2
SALLES COURBATIES;170;1
LANTRIAC;170;2
WAVILLE;170;1
VEZELIN SUR LOIRE;170;2
ST MARCEL PAULEL;170;2
BEDDES;170;0
BELONCHAMP;170;4
ST MARTIN DES PRES;170;10
ST PIERRE ROCHE;170;0
LEMMES;170;4
PENNESIERES;170;2
SIMANDRES;170;1
FERRAN;170;6
ESPEYROUX;170;2
NEUVILLE SUR ORNAIN;170;5
VIAZAC;170;2
ST LEGER LA MONTAGNE;170;3
BIGNAN;170;19
NONARDS;170;2
VITOT;170;1
EVIGNY;170;1
COOLUS;170;4
RUGLES;170;4
NEAUX;170;3
DEYCIMONT;170;2
ESPRELS;170;0
CLUX VILLENEUVE;170;2
LONGVILLIERS;170;10
ORLIENAS;170;2
DOMMARTIN LES REMIREMONT;170;13
VANOSC;170;2
NAUCELLES;170;2
GOUDOURVILLE;170;3
ST CHRISTOPHE D ALLIER;170;0
SAUVAGNAT;170;0
VOUILLON;170;0
BRAS SUR MEUSE;170;6
LA BOULAYE;170;2
LAVERNOSE LACASSE;170;6
ST AGNE;170;2
ST MARTIN LESTRA;170;0
FEULE;170;1
BUSCHWILLER;170;51
MORTEMART;170;0
LACAJUNTE;170;1
VERGRANNE;170;3
VILLER;170;2
DUFFORT;170;0
TROO;170;4
BARBAZAN DESSUS;170;1
LIMOUX;170;1
ST CAPRAISE D EYMET;170;2
LA ROCHE MOREY;170;1
ST ROMAIN D URFE;170;0
ST PIERRE TOIRAC;170;2
LE THILLOT;170;18
AULNOY SUR AUBE;170;3
CAUSSE ET DIEGE;170;0
NOISY SUR ECOLE;170;10
LES ISSARDS;170;2
PROJAN;170;4
BROYES;170;1
CABIDOS;170;2
VILLOSSANGES;170;2
ST GERMAIN NUELLES;170;2
LABASTIDE D ANJOU;170;4
DOMPIERRE SUR BESBRE;170;1
ST HILAIRE SUR RISLE;170;10
MONTCHEUTIN;170;3
LA MONSELIE;170;1
ST JACQUES D ATTICIEUX;170;1
LOZANNE;170;0
ETURQUERAYE;170;4
ORSENNES;170;0
ST VERT;170;1
BEAUMONT LES RANDAN;170;0
LUC ARMAU;170;1
ST JUST MALMONT;170;0
LEZIGNAN;170;0
REZONVILLE VIONVILLE;170;4
COUDDES;170;2
LA GENEYTOUSE;170;0
VALLERANGE;170;2
CLARA VILLERACH;170;25
CHALLERANGE;170;4
VERNEVILLE;170;2
ST VAAST D EQUIQUEVILLE;170;9
BERRAC;170;2
PEYRAT LA NONIERE;170;0
PEYRELEVADE;170;0
HYEMONDANS;170;5
ST MEDARD EN FOREZ;170;1
GUILLERVAL;170;15
AUSSEING;170;0
SEILH;170;4
FRESVILLE;170;4
ST MAURICE LA SOUTERRAINE;170;1
ST HILAIRE SUR BENAIZE;170;2
ST GERMAIN L HERM;170;0
JUIF;170;0
TEYSSODE;170;2
GURAT;170;0
L HONOR DE COS;170;12
CONDE SUR SARTHE;170;2
TOURCELLES CHAUMONT;170;4
PONTARION;170;1
CHASTEL;170;3
COURLON SUR YONNE;170;2
NOULENS;170;4
BERT;170;0
LONS;170;8
PALISSE;170;1
DURBAN CORBIERES;170;3
LANTENOT;170;5
BALEIX;170;0
AZAY LE FERRON;170;1
VITRAY EN BEAUCE;170;3
MENTIERES;170;5
SENUC;170;3
NOYERS SUR CHER;170;1
PEYRELONGUE ABOS;170;3
CELLES SUR DUROLLE;170;1
SEPTEME;170;0
GOUPIL OTHON;170;6
ST MARTIN LA MEANNE;170;5
HARSKIRCHEN;170;1
KIRVILLER;170;7
MARCHAMPT;170;3
FOVILLE;170;0
VERS SOUS SELLIERES;170;0
ST JEAN ST MAURICE SUR LOIRE;170;1
VIEILLEVIE;170;1
TURCKHEIM;170;6
PONT SUR SAMBRE;170;40
ARRIEN;170;3
HEILIGENSTEIN;170;17
EGLISENEUVE D ENTRAIGUES;170;0
LE CENDRE;170;0
CLERMONT DE BEAUREGARD;170;4
VILLEZ SOUS BAILLEUL;170;5
ST REMY DE SILLE;170;1
PORTE DES PIERRES DOREES;170;3
MAISONNISSES;170;0
TRIAC LAUTRAIT;170;1
MONTGAZIN;170;5
TOUZAC;170;0
NANTHIAT;170;0
VELYE;170;5
BERTHEAUVILLE;170;1
MAGNONCOURT;170;13
PONSONNAS;170;3
VERNOIS LES VESVRES;170;3
COURCELLES SOUS CHATENOIS;170;3
HYEVRE PAROISSE;170;0
VILLENEUVE EN PERSEIGNE;170;4
THOIRE SUR DINAN;170;4
MONTAGNEY;170;0
THIEFOSSE;170;8
MONTMEILLANT;170;5
DONTRIEN;170;5
TREVOUX;170;0
VEAUCHETTE;170;1
NETTANCOURT;170;5
SERMOYER;170;3
CHANCEAUX PRES LOCHES;170;1
TOUR DE FAURE;170;1
MEZIRE;170;6
SURE;170;1
ISSOIRE;170;2
PERSAC;170;1
ROZIER EN DONZY;170;4
LEGUEVIN;170;3
LANGENSOULTZBACH;170;44
MONTGRADAIL;170;3
PAYS DE BELVES;170;0
LABASTIDE ST SERNIN;170;3
KERGRIST MOELOU;170;8
SOMMERANCE;170;1
CONCOTS;170;1
LUPERSAT;170;4
BRAM;170;5
MATHONVILLE;170;1
L ISLE ARNE;170;0
JUPILLES;170;0
CUBLAC;170;3
ETUEFFONT;170;2
RAZE;170;2
ROQUEFORT DES CORBIERES;169;3
VILLAINES SOUS LUCE;169;1
THIOUVILLE;169;1
MACON;169;0
LE BOUYSSOU;169;2
MADIC;169;3
ARDENTES;169;1
MONTCOY;169;1
RIGNY ST MARTIN;169;8
LAGLEYGEOLLE;169;1
GIBEAUMEIX;169;2
SERVIGNY LES RAVILLE;169;0
RADDON ET CHAPENDU;169;2
MAIDIERES;169;2
VISONCOURT;169;2
BOUZANVILLE;169;1
COURGEOUT;169;8
BOURG ST BERNARD;169;4
LINTHAL;169;1
MONTREJEAU;169;1
VAHL LES BENESTROFF;169;3
ESPARSAC;169;3
OURVILLE EN CAUX;169;0
VILLENEUVE LA COMPTAL;169;2
ST ARAILLE;169;4
MONTENOIS;169;4
CHALVIGNAC;169;0
AMELECOURT;169;1
ST ETIENNE LA GENESTE;169;3
ARC LES GRAY;169;3
FONTGOMBAULT;169;1
ST MARTIN D OLLIERES;169;4
DAUZAT SUR VODABLE;169;0
MONCASSIN;169;3
GAYAN;169;5
LENTILLY;169;1
ST GERMAIN DE BELVES;169;2
ORBIGNY AU VAL;169;4
STE MARIE AUX CHENES;169;0
EVRES;169;3
ORROUER;169;3
SACIERGES ST MARTIN;169;3
PLANES;169;46
CHASSEY BEAUPRE;169;7
LE LIEGE;169;1
SAPONCOURT;169;5
MATHAY;169;1
ST PAL DE MONS;169;0
VILLAROUX;169;4
ST SYMPHORIEN SUR COISE;169;2
MONTREGARD;169;2
AIGNY;169;8
RAIZEUX;169;6
LA BASSE VAIVRE;169;5
DURDAT LAREQUILLE;169;0
MESNIERES EN BRAY;169;23
AVOSNES;169;4
VELLEGUINDRY ET LEVRECEY;169;3
MULSANS;169;1
STE FOY DE PEYROLIERES;169;7
LAMORVILLE;169;5
PELLEFIGUE;169;3
LADIGNAC SUR RONDELLES;169;3
MONLEON MAGNOAC;169;3
SOLIGNAC;169;0
PUYBRUN;169;2
FAUX VESIGNEUL;169;0
VALJOUZE;169;4
DESGES;169;0
SIMARD;169;1
ST JULIEN VOCANCE;169;1
AMBLOY;169;1
MONTROND LES BAINS;169;2
RONVAUX;169;0
AUJOLS;169;1
GRANDRIF;169;1
SAULIAC SUR CELE;169;2
LA PETITE PIERRE;169;14
WIHR AU VAL;169;3
LIVET SUR AUTHOU;169;3
DOUELLE;169;2
GENSAC DE BOULOGNE;169;1
CADOURS;169;2
MONTIREAU;169;1
BACQUEVILLE EN CAUX;169;7
ST PIERRE LA BOURLHONNE;169;2
CHOUILLY;169;7
VAUNAC;169;1
ST PRIVAT LA MONTAGNE;169;4
PONT DE VAUX;169;1
TROUANS;169;7
CHAILLES;169;1
ROQUEFORT SUR GARONNE;169;2
CAMBOULIT;169;1
AMBERIEUX EN DOMBES;169;1
TREDREZ LOCQUEMEAU;169;43
LATHUS ST REMY;169;2
BERGHOLTZ;169;1
ST MARTIN ST FIRMIN;169;1
SERE RUSTAING;169;3
ST MENOUX;169;3
ST CESAIRE DE GAUZIGNAN;169;1
GREZELS;169;0
LA CHAPELLE SOUS DUN;169;1
BEAUZAC;169;4
BETCAVE AGUIN;169;2
BEULOTTE ST LAURENT;169;6
BEISSAT;169;2
STE HELENE DU LAC;169;3
NIEUIL L ESPOIR;169;4
LADEVEZE RIVIERE;169;1
NAUVIALE;169;1
ST MARIEN;169;3
BARAIZE;169;0
CROPUS;169;1
LIGNY EN BARROIS;169;6
CHAUFFAILLES;169;1
OLEAC DESSUS;169;2
LOUBENS LAURAGAIS;169;1
PLEMET;169;4
L HORME;169;1
ROUFFANGE;169;0
CAMBON LES LAVAUR;169;3
PORTA;169;76
BOUSSAN;169;2
VILLOTTE DEVANT LOUPPY;169;5
CHAUX LA LOTIERE;169;2
STE FAUSTE;169;2
HAUTEVELLE;169;4
LIMEUIL;169;1
AMBERIEUX D AZERGUES;169;1
ESPALEM;169;1
RYE;169;3
LUBLE;169;0
SENONCOURT;169;7
MONTREUIL EN TOURAINE;169;0
DAUSSE;169;2
NONSARD LAMARCHE;169;4
ST GENES DE LOMBAUD;169;1
COURGENARD;169;1
LAVAUDIEU;169;2
LAROQUEVIEILLE;169;1
POUILLY SUR SAONE;169;2
ST JEAN DE THURIGNEUX;169;2
TILLY SUR MEUSE;169;1
MEYRONNE;169;1
YSSANDON;169;1
REYNIES;169;3
GOUDELIN;169;3
THAL DRULINGEN;169;22
CAPELLE LES GRANDS;169;4
GRANGES D ANS;169;1
CHAUDEFONTAINE;169;5
BRIEUX;169;4
LIZIERES;169;0
MONTBRISON;169;0
VILLIERS HERBISSE;169;11
PRAYSSAC;169;1
CURTIL SOUS BUFFIERES;169;1
AUXEY DURESSES;169;1
ST MAIXENT;169;2
BANEINS;169;1
FONTENOY LE CHATEAU;169;6
ST QUENTIN SUR INDROIS;169;1
GOMMENEC H;169;7
CUZAC;169;1
PALLANNE;169;0
LE VAL DORE;169;2
KERFOURN;169;5
ETROUSSAT;169;4
PLANFOY;169;3
CHELLE DEBAT;169;0
SOUZY;169;2
ST DIDIER SUR DOULON;169;2
BOUXWILLER;169;1
ST URCIZE;169;0
LA PALME;169;14
CHILHAC;169;2
ARDIZAS;169;3
MONTCOURT;169;4
VAUX D AMOGNES;169;1
BOURNEVILLE STE CROIX;169;6
CATONVIELLE;169;2
VIBRAYE;169;1
SALZUIT;169;1
COURSAN EN OTHE;169;3
ST AMAND SUR ORNAIN;169;2
ST ELIX LE CHATEAU;169;0
VALBOIS;169;6
LA CELLE GUENAND;169;0
MONTMAURIN;169;5
THEUVILLE AUX MAILLOTS;169;2
VIPLAIX;169;2
MALRAS;169;4
CRUCEY VILLAGES;169;1
PERPEZAC LE BLANC;169;0
MAROLLETTE;169;2
BETTON BETTONET;169;2
MAGOAR;169;19
SEMOINE;169;2
VOELLERDINGEN;169;2
DRUELLE BALSAC;169;1
MIREPOIX SUR TARN;169;1
PRUNAY CASSEREAU;169;3
ARNAC LA POSTE;169;2
THUGNY TRUGNY;169;5
LA MAXE;169;0
DUGNY SUR MEUSE;169;4
ST JEAN DE TREZY;169;1
VETHEUIL;169;4
ECLANS NENON;169;1
COUX ET BIGAROQUE MOUZENS;169;2
PREUILLY LA VILLE;169;6
ETRAPPE;169;1
OZENAY;169;2
BERNIERES;169;1
NOTH;169;4
TRONVILLE;169;3
LACAPELLE VIESCAMP;169;0
VERONNES;169;1
BOST;169;2
CHATEAUNEUF LES BAINS;169;1
SPARSBACH;169;17
TAGOLSHEIM;169;8
LA LOUPTIERE THENARD;169;8
CAMBIAC;169;1
VILLAINES LA GONAIS;169;2
LABESSERETTE;169;2
LES MAGNY;169;1
MONLAUR BERNET;169;2
VILLASAVARY;169;2
SIONIAC;169;1
MAZILLE;169;2
MARAST;169;2
COMBON;169;3
COMBRE;169;3
BIEFMORIN;169;4
CASTAGNAC;169;1
COURNANEL;168;3
BERMERING;168;1
QUINTILLAN;168;9
SEIGNALENS;168;4
MONISTROL SUR LOIRE;168;1
VILLAR EN VAL;168;5
AMBOISE;168;0
STE FOY L ARGENTIERE;168;0
BROMONT LAMOTHE;168;5
ECUEILLE;168;1
BRAGEAC;168;1
PUSEY;168;1
COREN;168;0
THERVAY;168;3
VIRARGUES;168;2
ST MARTIAL SUR ISOP;168;1
VADONVILLE;168;6
BOUCQ;168;2
DEGRE;168;1
ENDOUFIELLE;168;3
HAM LES MOINES;168;6
SALVIZINET;168;3
CHAMPIGNY EN BEAUCE;168;0
ST SAUVEUR MARVILLE;168;5
AINGERAY;168;5
TILLAC;168;1
PIERREFITTE SUR AIRE;168;8
UZEL PRES L OUST;168;8
BREUCHOTTE;168;3
STE COLOMBE SUR L HERS;168;8
THESEE;168;1
ARFEUILLE CHATAIN;168;0
MENIL LA HORGNE;168;2
ROGNON;168;1
ST THURIEN;168;38
LE MERZER;168;7
ST PRIEST TAURION;168;1
MONT LES SEURRE;168;1
NEUVIC ENTIER;168;1
AUTAINVILLE;168;0
SOMMEVOIRE;168;10
ST CRESPIN;168;5
THEMINETTES;168;1
BLENOD LES TOUL;168;2
ALLERIOT;168;1
MONTVERT;168;0
ST YRIEIX SOUS AIXE;168;1
BREZILHAC;168;1
MARIGNY LES REULLEE;168;0
CUGURON;168;1
MONTROUVEAU;168;0
CENEVIERES;168;4
CHATEAU RENAULT;168;1
ARSANS;168;6
JONVILLE EN WOEVRE;168;1
JUILLAN;168;1
STE AGATHE D ALIERMONT;168;11
CAPENS;168;4
GAUDREVILLE LA RIVIERE;168;3
LUPLANTE;168;7
HEILTZ LE HUTIER;168;7
POUYASTRUC;168;0
CORMORANCHE SUR SAONE;168;2
CHATEL MONTAGNE;168;1
LOLME;168;2
LES SOUHESMES RAMPONT;168;2
LA FERRIERE BECHET;168;3
MARSON;168;4
THIONNE;168;0
ISSOUDUN LETRIEIX;168;2
ANOS;168;1
PLOUNERIN;168;23
POGNY;168;7
CLAVIERES;168;1
GY EN SOLOGNE;168;2
LAREOLE;168;1
NOISSEVILLE;168;0
MARS LA TOUR;168;4
ST LEONARD DE NOBLAT;168;0
COURTAULY;168;5
ST JEAN DE LA NEUVILLE;168;1
BLESLE;168;3
CAVAGNAC;168;1
CLUNY;168;0
CIER DE RIVIERE;168;2
LINEXERT;168;8
CHARNIZAY;168;2
ST IGEAUX;168;4
ST GEORGES SUR ARNON;168;1
EPINONVILLE;168;5
SEMEZIES CACHAN;168;5
ARGENVILLIERS;168;2
HENOUVILLE;168;4
DIENVILLE;168;8
LA BRIONNE;168;1
FRANCILLON;168;2
ST LAURENT CHABREUGES;168;1
BIBOST;168;2
CHERMISEY;168;2
THIEVRES;168;12
BRANS;168;3
MONTRESOR;168;1
AUVE;168;10
JASSEINES;168;2
GENTIOUX PIGEROLLES;168;1
CANIAC DU CAUSSE;168;3
LAPS;168;3
REBOURSIN;168;2
HAUTOT LE VATOIS;168;2
ABBEVILLERS;168;7
FRESNEY;168;5
AMPLEPUIS;168;1
AZAT CHATENET;168;3
BESSEDE DE SAULT;168;3
VILLENTROIS FAVEROLLES EN BERRY;168;1
ST VENERAND;168;5
ASNIERES;168;4
SEREILHAC;168;0
AVELANGES;168;1
ST SYMPHORIEN DES BRUYERES;168;12
SOUDEILLES;168;0
L ARBRESLE;168;0
VIGOULANT;168;0
BERD HUIS;168;8
CHATELUS LE MARCHEIX;168;1
URVAL;168;1
LA CHAISE;168;2
CARLUX;168;1
BERGONNE;168;1
LUCAY LE LIBRE;168;4
SARRIAC BIGORRE;168;2
CHAMPDIVERS;168;4
MOUSTIER VENTADOUR;168;2
CHAUMERCENNE;168;5
BASSIGNAC LE HAUT;168;2
VEBRET;168;0
LA ROCHE POSAY;168;1
PALAZINGES;168;1
DOMPRIX;168;2
JOUILLAT;168;0
LES MAZURES;168;26
BOUHANS ET FEURG;168;0
LE QUARTIER;168;3
ARPENANS;168;4
COLLANDRES QUINCARNON;168;4
VANAULT LES DAMES;168;3
TAMNIES;168;0
TOURNAY;168;2
MANZAC SUR VERN;168;1
NUZEJOULS;168;1
LE VIGEN;168;0
LANMEUR;168;31
PERIGNEUX;168;3
HAZEMBOURG;168;2
VILLEY SUR TILLE;168;3
LOUVIERS;168;1
PINTHEVILLE;168;4
LA CHAPELLE ST REMY;168;2
BERTRE;168;1
NAHUJA;168;58
SAUVETERRE LA LEMANCE;168;2
LA FAGE MONTIVERNOUX;168;0
ST THOMAS LA GARDE;168;1
ABBENANS;168;5
VERISSEY;168;1
TILLEUL DAME AGNES;168;1
COUFFY;168;1
CAMPAGNA DE SAULT;168;4
LA MEMBROLLE SUR CHOISILLE;168;2
LEYME;168;1
MAULEVRIER STE GERTRUDE;168;4
LAMAIDS;168;2
DROUPT ST BASLE;168;4
LE TILLEUL LAMBERT;168;1
CHAMBOURG SUR INDRE;168;3
LE VERNET STE MARGUERITE;168;1
MONTGIBAUD;168;0
MENIL LEPINOIS;168;2
HARCOURT;168;0
BEAUMONT VILLAGE;168;1
LACENAS;168;3
BOURCQ;168;3
DOMPIERRE LES EGLISES;168;2
FRESPECH;168;3
GRACAY;168;1
ARCINGES;168;1
LANTHES;168;2
VILLANIERE;168;7
LAUNAC;168;1
LAGUENNE SUR AVALOUZE;168;1
LABASTIDE BEAUVOIR;168;2
LOURDOUEIX ST PIERRE;168;1
LAVIGNAC;168;0
VILLERS AUX VENTS;168;8
LOUPPY LE CHATEAU;168;4
ALLASSAC;168;2
GRATENS;168;2
ST OUEN LES VIGNES;168;1
PERRUSSON;168;2
NOIRLIEU;168;4
VILLEBAZY;168;6
LANDOGNE;168;1
DOMMARTIN LA MONTAGNE;168;2
COURCHATON;168;6
UZELLE;168;3
PREPORCHE;168;2
VOLVIC;168;1
VAL DU FABY;168;0
FAINS VEEL;168;9
PRADETTES;168;2
LE GRAND LUCE;168;0
LA VALLA SUR ROCHEFORT;168;1
PECY;168;12
VILLERS SOUS PAREID;168;5
LA CHAUSSADE;168;1
LEOBARD;168;2
LANTEUIL;168;0
BRIANTES;168;1
ST PAUL FLAUGNAC;168;2
BUZET SUR TARN;168;4
CHAROLLES;168;0
PAIMPOL;168;33
DRUGEAC;168;3
SOULANGES;168;2
BEAUCE LA ROMAINE;168;1
ANGERVILLE L ORCHER;168;2
ST DIDIER DE FORMANS;168;0
CHAMPROND EN GATINE;168;4
CREVENEY;168;6
GRAINVILLE LA TEINTURIERE;168;2
TUFFE VAL DE LA CHERONNE;168;1
MONTESQUIEU LAURAGAIS;168;4
VRONCOURT LA COTE;168;1
SAVOYEUX;168;4
INSMING;168;1
LUZERET;168;0
LAMEAC;168;0
ARMANCOURT;168;2
ROCHES LES BLAMONT;168;2
DOLUS LE SEC;168;0
ANROSEY;168;2
BOULZICOURT;168;3
LES ANDELYS;167;5
SYAM;167;1
RILHAC XAINTRIE;167;3
ESSERT;167;4
LAU BALAGNAS;167;24
LAGARDE HACHAN;167;1
CONNERRE;167;2
CHARMES LA COTE;167;12
ST ETIENNE LES REMIREMONT;167;8
COMMELLE VERNAY;167;1
BEAUMONTEL;167;10
ST ANDRE LA COTE;167;1
DEMANGEVELLE;167;2
CASTELFRANC;167;1
COURTESOULT ET GATEY;167;7
BREVAINVILLE;167;2
CABANAC;167;6
SARREMEZAN;167;2
COUEILLES;167;5
FRIDEFONT;167;2
CHARRAIX;167;2
ANGIREY;167;1
STE SABINE SUR LONGEVE;167;1
LES AUTELS;167;1
POCE SUR CISSE;167;1
CLERMONT SOUBIRAN;167;4
PAULHENC;167;1
BERCHERES LES PIERRES;167;7
LAVOUTE CHILHAC;167;0
RETOURNAC;167;0
VIEUZOS;167;3
SANDRANS;167;0
PLOUZELAMBRE;167;21
ANLEZY;167;0
MOULINS SUR TARDOIRE;167;0
LE BOURG D HEM;167;3
GARANCIERES EN DROUAIS;167;2
PLUNERET;167;9
LA BAZOCHE GOUET;167;4
ST ETIENNE AU TEMPLE;167;12
VILLEBOUT;167;2
ST PRIEST LA PLAINE;167;4
BOURNONCLE ST PIERRE;167;1
ST MARTIN LE BEAU;167;0
CHAMPIGNEULLE;167;8
LA CHAPELLE FORAINVILLIERS;167;1
MITTELWIHR;167;1
TEIGNY;167;1
BOURNAINVILLE FAVEROLLES;167;0
MORIONVILLIERS;167;3
LUDESSE;167;2
TREVILLE;167;1
MARLEMONT;167;3
LE LUART;167;0
JONCHERY SUR SUIPPE;167;10
VINZELLES;167;2
BRAQUIS;167;5
LUZILLE;167;4
BOSROBERT;167;3
JAVAUGUES;167;2
BEGOLE;167;2
LA ROCHE VINEUSE;167;2
LAONS;167;4
CHAZELLES SUR LAVIEU;167;4
LACROIX FALGARDE;167;2
LA CHAPELLE ST AUBIN;167;2
VALBELEIX;167;2
ST VINCENT DE SALERS;167;0
ST YRIEIX LA PERCHE;167;6
VERNEUIL SUR INDRE;167;1
CERAN;167;2
MAUVES SUR HUISNE;167;2
LODDES;167;1
AURILLAC;167;0
VILLENEUVE LES GENETS;167;0
MALLERET BOUSSAC;167;6
GIREFONTAINE;167;4
NEUILLE LE LIERRE;167;1
LAROCHE PRES FEYT;167;3
ST BONNET LE BOURG;167;4
MADIRAN;167;2
SEMEAC;167;2
STE EUGENIE DE VILLENEUVE;167;0
INGWILLER;167;11
BOULT SUR SUIPPE;167;7
VARENNES LES MACON;167;2
ANTEUIL;167;1
ST SETIERS;167;0
LAVIEU;167;2
SANTOSSE;167;0
COISEVAUX;167;0
JUSTINE HERBIGNY;167;6
SERECOURT;167;4
CHAMPAGNE SUR VINGEANNE;167;3
MORSCHWILLER LE BAS;167;4
CUMIERES LE MORT HOMME;167;2
ARCIZAC ADOUR;167;1
ST TRIVIER SUR MOIGNANS;167;4
MOSNES;167;0
ST DIDIER EN VELAY;167;3
ROUVRES LES VIGNES;167;1
BRIFFONS;167;2
VAUX EN BEAUJOLAIS;167;1
FONT ROMEU ODEILLO VIA;167;27
BOURBACH LE HAUT;167;1
FRANCALMONT;167;12
PEYRABOUT;167;1
QUEMPER GUEZENNEC;167;11
ANTERRIEUX;167;2
AUMUR;167;0
MOISSANNES;167;3
MOLANDIER;167;5
SOLIGNY LES ETANGS;167;6
CAPDROT;167;2
ST HILAIRE LA PLAINE;167;3
PIETS PLASENCE MOUSTROU;167;0
LONGEVELLE;167;1
LALINDE;167;3
CHAILLAC;167;1
COUZEIX;167;1
MONTMANCON;167;4
GIFFAUMONT CHAMPAUBERT;167;1
JOB;167;0
REVIGNY SUR ORNAIN;167;14
LACAUSSADE;167;1
PRUNIERS;167;3
BREZONS;167;1
OMPS;167;3
MONTCUQ EN QUERCY BLANC;167;2
ALBY SUR CHERAN;167;2
YPREVILLE BIVILLE;167;2
LE PALAIS SUR VIENNE;167;2
PLANCHES;167;4
BRENAS;167;1
CHANEINS;167;2
NANTILLY;167;6
VILLEPERDUE;167;0
LAVINCOURT;167;10
SENNECEY LE GRAND;167;1
LA COTE EN COUZAN;167;1
SAMEREY;167;1
ROUFFIAC DES CORBIERES;167;2
YVRE L EVEQUE;167;1
FLEURY EN BIERE;167;4
GERMISAY;167;9
CHAUFFOURS;167;1
CHARLEVILLE MEZIERES;167;3
ST AVE;167;9
GERMOLLES SUR GROSNE;167;1
GAYE;167;0
DECAZEVILLE;167;1
TERROU;167;1
MAUMUSSON;167;1
CHEVIERES;167;4
LE CASTERA;167;5
DRAMBON;167;6
PICHANGES;167;0
BASVILLE;167;0
ST CREPIN D AUBEROCHE;167;2
VALETTE;167;0
